region,lat,lon,tile_basename,mode_index,lambda_m,crest_az_deg,rel_power,spectral_intensity,prom_frac,theta_image_deg
GrandErgOrientalAlgeria,31.75,9.25,GrandErgOrientalAlgeria_lat31p75_lon09p25,3,3039.553957,128.75,0.001529602,31773.35642,0.330174348,-51.25
GrandErgOrientalAlgeria,31.75,9.25,GrandErgOrientalAlgeria_lat31p75_lon09p25,4,4564.690847,221.25,0.000354089,7355.244911,0.582813832,41.25
GrandErgOrientalAlgeria,31.75,9.25,GrandErgOrientalAlgeria_lat31p75_lon09p25,5,6103.167745,238.75,0.000232998,4839.903234,0.913696091,58.75
GrandErgOrientalAlgeria,31.75,9.25,GrandErgOrientalAlgeria_lat31p75_lon09p25,6,9165.513867,221.25,0.000114263,2373.511763,1,41.25
GrandErgOrientalAlgeria,31.75,9.5,GrandErgOrientalAlgeria_lat31p75_lon09p50,1,41.29329946,91.25,1,45413029.21,0.867757983,-88.75
GrandErgOrientalAlgeria,31.75,9.5,GrandErgOrientalAlgeria_lat31p75_lon09p50,2,176.4409031,106.25,0.634765983,28826646.14,0.292971445,-73.75
GrandErgOrientalAlgeria,31.75,9.5,GrandErgOrientalAlgeria_lat31p75_lon09p50,3,2553.427285,108.75,0.001421241,64542.83687,0.356127143,-71.25
GrandErgOrientalAlgeria,31.75,9.5,GrandErgOrientalAlgeria_lat31p75_lon09p50,4,3834.64361,163.75,0.000678633,30818.75913,0.366385994,-16.25
GrandErgOrientalAlgeria,31.75,9.5,GrandErgOrientalAlgeria_lat31p75_lon09p50,5,5433.725959,156.25,0.000126588,5748.727706,0.796475197,-23.75
GrandErgOrientalAlgeria,31.75,9.5,GrandErgOrientalAlgeria_lat31p75_lon09p50,6,9165.513867,91.25,4.58E-05,2078.835802,0.735231733,-88.75
GrandErgOrientalAlgeria,32,9.25,GrandErgOrientalAlgeria_lat32p00_lon09p25,1,41.29329946,263.75,1,62493708.45,0.887214574,83.75
GrandErgOrientalAlgeria,32,9.25,GrandErgOrientalAlgeria_lat32p00_lon09p25,2,235.9082936,223.75,0.618274671,38638277.04,0.345008279,43.75
GrandErgOrientalAlgeria,32,9.25,GrandErgOrientalAlgeria_lat32p00_lon09p25,3,4564.690847,188.75,3.31E-05,2068.195207,0.484600396,8.75
GrandErgOrientalAlgeria,32,9.25,GrandErgOrientalAlgeria_lat32p00_lon09p25,4,7699.640646,181.25,1.82E-05,1135.384896,1,1.25
GrandErgOrientalAlgeria,32.25,8.75,GrandErgOrientalAlgeria_lat32p25_lon08p75,1,41.29329946,91.25,1,47699844.38,0.912645416,-88.75
GrandErgOrientalAlgeria,32.25,8.75,GrandErgOrientalAlgeria_lat32p25_lon08p75,2,633.3336976,266.25,0.060781775,2899281.191,0.357634394,86.25
GrandErgOrientalAlgeria,32.25,8.75,GrandErgOrientalAlgeria_lat32p25_lon08p75,3,1347.742218,251.25,0.027311987,1302777.552,0.462132096,71.25
GrandErgOrientalAlgeria,32.25,8.75,GrandErgOrientalAlgeria_lat32p25_lon08p75,4,2553.427285,96.25,0.001192243,56869.78505,0.210514775,-83.75
GrandErgOrientalAlgeria,32.25,8.75,GrandErgOrientalAlgeria_lat32p25_lon08p75,5,4564.690847,101.25,2.34E-05,1117.095672,0.586801324,-78.75
GrandErgOrientalAlgeria,32.25,8.75,GrandErgOrientalAlgeria_lat32p25_lon08p75,6,7699.640646,181.25,2.01E-05,957.7113315,1,1.25
GrandErgOrientalAlgeria,32.25,9.25,GrandErgOrientalAlgeria_lat32p25_lon09p25,1,41.29329946,96.25,1,27704019.98,0.862394788,-83.75
GrandErgOrientalAlgeria,32.25,9.25,GrandErgOrientalAlgeria_lat32p25_lon09p25,2,280.8209936,253.75,0.702936461,19474165.76,0.367131145,73.75
GrandErgOrientalAlgeria,32.25,9.25,GrandErgOrientalAlgeria_lat32p25_lon09p25,3,2145.048581,156.25,0.001621739,44928.68574,0.203977044,-23.75
GrandErgOrientalAlgeria,32.25,9.25,GrandErgOrientalAlgeria_lat32p25_lon09p25,4,2868.012698,148.75,0.000784215,21725.89431,0.365901593,-31.25
GrandErgOrientalAlgeria,32.25,9.25,GrandErgOrientalAlgeria_lat32p25_lon09p25,5,3834.64361,146.25,0.000240305,6657.428174,0.25434414,-33.75
GrandErgOrientalAlgeria,32.25,9.25,GrandErgOrientalAlgeria_lat32p25_lon09p25,6,5127.066427,131.25,0.000100398,2781.419709,0.920479575,-48.75
GrandErgOrientalAlgeria,32.25,9.25,GrandErgOrientalAlgeria_lat32p25_lon09p25,7,7699.640646,181.25,0.000130778,3623.072063,1,1.25
GrandErgOrientalAlgeria,32.75,8.75,GrandErgOrientalAlgeria_lat32p75_lon08p75,1,41.29329946,91.25,1,46794056.32,0.869878278,-88.75
GrandErgOrientalAlgeria,32.75,8.75,GrandErgOrientalAlgeria_lat32p75_lon08p75,2,502.0158696,216.25,0.51935824,24302878.73,0.801626557,36.25
GrandErgOrientalAlgeria,32.75,8.75,GrandErgOrientalAlgeria_lat32p75_lon08p75,3,846.7915844,231.25,0.516270184,24158376.08,0.473366183,51.25
GrandErgOrientalAlgeria,32.75,8.75,GrandErgOrientalAlgeria_lat32p75_lon08p75,4,2868.012698,198.75,0.000400585,18744.99537,0.33951812,18.75
GrandErgOrientalAlgeria,32.75,8.75,GrandErgOrientalAlgeria_lat32p75_lon08p75,5,4564.690847,221.25,5.42E-05,2534.241798,0.447937973,41.25
GrandErgOrientalAlgeria,32.75,8.75,GrandErgOrientalAlgeria_lat32p75_lon08p75,6,7699.640646,181.25,2.04E-05,952.3303081,1,1.25
GrandErgOrientalAlgeria,32.75,9.5,GrandErgOrientalAlgeria_lat32p75_lon09p50,1,41.29329946,258.75,1,32097348.87,0.816217566,78.75
GrandErgOrientalAlgeria,32.75,9.5,GrandErgOrientalAlgeria_lat32p75_lon09p50,2,166.4832267,231.25,0.438984323,14090232.96,0.256903507,51.25
GrandErgOrientalAlgeria,32.75,9.5,GrandErgOrientalAlgeria_lat32p75_lon09p50,3,711.3611955,233.75,0.073713975,2366023.172,0.224309952,53.75
GrandErgOrientalAlgeria,32.75,9.5,GrandErgOrientalAlgeria_lat32p75_lon09p50,4,2868.012698,161.25,0.001102634,35391.63683,0.289649247,-18.75
GrandErgOrientalAlgeria,32.75,9.5,GrandErgOrientalAlgeria_lat32p75_lon09p50,5,3834.64361,196.25,0.0003384,10861.75049,0.234806305,16.25
GrandErgOrientalAlgeria,32.75,9.5,GrandErgOrientalAlgeria_lat32p75_lon09p50,6,7699.640646,181.25,0.000100287,3218.957668,1,1.25
Karakum,37.25,62.75,Karakum_lat37p25_lon62p75,1,104.6020474,108.75,1,41501363.87,0.9726018,-71.25
Karakum,37.25,62.75,Karakum_lat37p25_lon62p75,2,1271.680598,266.25,0.068864284,2857961.716,0.285022316,86.25
Karakum,37.25,62.75,Karakum_lat37p25_lon62p75,3,1801.983335,251.25,0.035274612,1463944.524,0.255502135,71.25
Karakum,37.25,62.75,Karakum_lat37p25_lon62p75,4,3221.355423,233.75,0.003799234,157673.3792,0.365308653,53.75
Karakum,37.25,62.75,Karakum_lat37p25_lon62p75,5,4564.690847,126.25,0.001527411,63389.65443,0.420694729,-53.75
Karakum,37.25,62.75,Karakum_lat37p25_lon62p75,6,8648.245934,246.25,0.000990724,41116.37985,1,66.25
Karakum,37.25,63.25,Karakum_lat37p25_lon63p25,1,78.23412826,266.25,1,50129461.42,0.975122133,86.25
Karakum,37.25,63.25,Karakum_lat37p25_lon63p25,2,1513.785733,91.25,0.024049862,1205606.613,0.267939047,-88.75
Karakum,37.25,63.25,Karakum_lat37p25_lon63p25,3,3039.553957,106.25,0.001195335,59921.5124,0.488745529,-73.75
Karakum,37.25,63.25,Karakum_lat37p25_lon63p25,4,4564.690847,101.25,0.000274155,13743.25834,0.653579199,-78.75
Karakum,37.25,63.25,Karakum_lat37p25_lon63p25,5,6468.209741,106.25,0.000117918,5911.151487,1,-73.75
Karakum,37.25,63.25,Karakum_lat37p25_lon63p25,6,8648.245934,246.25,4.94E-05,2478.279277,1,66.25
Karakum,37.25,63.75,Karakum_lat37p25_lon63p75,1,124.5163975,108.75,1,55807930.63,0.972172306,-71.25
Karakum,37.25,63.75,Karakum_lat37p25_lon63p75,2,3221.355423,181.25,0.003908244,218111.0027,0.480723723,1.25
Karakum,37.25,63.75,Karakum_lat37p25_lon63p75,3,5127.066427,133.75,0.000941189,52525.80043,0.929165752,-46.25
Karakum,37.25,63.75,Karakum_lat37p25_lon63p75,4,8648.245934,246.25,0.001001004,55863.94747,1,66.25
Karakum,37.25,64,Karakum_lat37p25_lon64p00,1,375.4685011,203.75,1,48479129.39,0.971713432,23.75
Karakum,37.25,64,Karakum_lat37p25_lon64p00,2,2553.427285,173.75,0.011736628,568981.5175,0.514519022,-6.25
Karakum,37.25,64,Karakum_lat37p25_lon64p00,3,5127.066427,201.25,0.002095443,101585.233,0.83183951,21.25
Karakum,37.25,64,Karakum_lat37p25_lon64p00,4,8648.245934,246.25,0.0011195,54272.39757,1,66.25
Karakum,37.5,62.75,Karakum_lat37p50_lon62p75,1,93.12850046,113.75,1,43811617.26,0.970974418,-66.25
Karakum,37.5,62.75,Karakum_lat37p50_lon62p75,2,1801.983335,193.75,0.036492257,1598784.787,0.436260909,13.75
Karakum,37.5,62.75,Karakum_lat37p50_lon62p75,3,2409.32123,193.75,0.01207143,528868.8551,0.350639466,13.75
Karakum,37.5,62.75,Karakum_lat37p50_lon62p75,4,3618.230411,193.75,0.007284269,319135.6094,0.882655496,13.75
Karakum,37.5,62.75,Karakum_lat37p50_lon62p75,5,5433.725959,168.75,0.000716282,31381.4621,0.512022877,-11.25
Karakum,37.5,62.75,Karakum_lat37p50_lon62p75,6,7265.101213,193.75,0.00150739,66041.19194,1,13.75
Karakum,37.5,63.25,Karakum_lat37p50_lon63p25,1,73.81888146,248.75,1,87394655.22,0.967790108,68.75
Karakum,37.5,63.25,Karakum_lat37p50_lon63p25,2,897.4397893,233.75,0.112840348,9861643.348,0.220495859,53.75
Karakum,37.5,63.25,Karakum_lat37p50_lon63p25,3,1513.785733,166.25,0.052879692,4621402.421,0.286404993,-13.75
Karakum,37.5,63.25,Karakum_lat37p50_lon63p25,4,3039.553957,106.25,0.002718451,237578.1254,0.522532212,-73.75
Karakum,37.5,63.25,Karakum_lat37p50_lon63p25,5,4307.076464,198.75,0.000143092,12505.50774,0.647955716,18.75
Karakum,37.5,63.25,Karakum_lat37p50_lon63p25,6,6468.209741,151.25,5.02E-05,4391.460588,1,-28.75
Karakum,37.5,63.25,Karakum_lat37p50_lon63p25,7,8648.245934,113.75,4.59E-05,4010.113811,1,-66.25
Karakum,37.5,63.5,Karakum_lat37p50_lon63p50,1,87.87267,256.25,1,35004214.4,0.972647775,76.25
Karakum,37.5,63.5,Karakum_lat37p50_lon63p50,2,846.7915844,193.75,0.091191665,3192092.584,0.223484127,13.75
Karakum,37.5,63.5,Karakum_lat37p50_lon63p50,3,1801.983335,193.75,0.015721708,550326.0301,0.536830077,13.75
Karakum,37.5,63.5,Karakum_lat37p50_lon63p50,4,2409.32123,193.75,0.008137432,284844.3975,0.495558995,13.75
Karakum,37.5,63.5,Karakum_lat37p50_lon63p50,5,3618.230411,193.75,0.003625766,126917.1009,0.94909602,13.75
Karakum,37.5,63.5,Karakum_lat37p50_lon63p50,6,5127.066427,201.25,0.000723383,25321.46075,0.817982554,21.25
Karakum,37.5,63.5,Karakum_lat37p50_lon63p50,7,7265.101213,193.75,0.000638414,22347.18631,1,13.75
Karakum,38.25,54,Karakum_lat38p25_lon54p00,1,502.0158696,133.75,1,81468557.07,0.991064048,-46.25
Karakum,38.25,54,Karakum_lat38p25_lon54p00,2,1008.005486,126.25,0.571674231,46573474.7,0.291474465,-53.75
Karakum,38.25,54,Karakum_lat38p25_lon54p00,3,2553.427285,181.25,0.019880815,1619661.329,0.326417182,1.25
Karakum,38.25,54,Karakum_lat38p25_lon54p00,4,3618.230411,141.25,0.009757962,794967.0718,0.816689428,-38.75
Karakum,38.25,54,Karakum_lat38p25_lon54p00,5,5433.725959,201.25,0.000851038,69332.81953,0.462868769,21.25
Karakum,38.25,54,Karakum_lat38p25_lon54p00,6,8648.245934,246.25,8.81E-05,7179.573427,1,66.25
Karakum,38.25,54.25,Karakum_lat38p25_lon54p25,1,446.9509568,121.25,1,26516976.83,0.977834867,-58.75
Karakum,38.25,54.25,Karakum_lat38p25_lon54p25,2,2409.32123,91.25,0.02469235,654766.4636,0.355414036,-88.75
Karakum,38.25,54.25,Karakum_lat38p25_lon54p25,3,3618.230411,128.75,0.003316475,87942.88998,0.603730161,-51.25
Karakum,38.25,54.25,Karakum_lat38p25_lon54p25,4,7265.101213,166.25,0.000200206,5308.856453,1,-13.75
Karakum,38.25,55,Karakum_lat38p25_lon55p00,1,87.87267,253.75,1,28484681.46,0.939918283,73.75
Karakum,38.25,55,Karakum_lat38p25_lon55p00,2,2706.152597,136.25,0.006613877,188394.1759,0.243728442,-43.75
Karakum,38.25,55,Karakum_lat38p25_lon55p00,3,4064.000891,121.25,0.000772559,22006.10096,0.417968256,-58.75
Karakum,38.25,55,Karakum_lat38p25_lon55p00,4,5433.725959,168.75,0.000374198,10658.91494,0.638287584,-11.25
Karakum,38.25,55,Karakum_lat38p25_lon55p00,5,7265.101213,91.25,0.000138327,3940.201324,0.657952461,-88.75
Karakum,38.5,54.25,Karakum_lat38p50_lon54p25,1,93.12850046,258.75,1,4947143.756,0.959859334,78.75
Karakum,38.5,54.25,Karakum_lat38p50_lon54p25,2,421.7266867,143.75,0.707893356,3502050.196,0.311127196,-36.25
Karakum,38.5,54.25,Karakum_lat38p50_lon54p25,3,2023.989919,141.25,0.014717873,72811.43295,0.328406361,-38.75
Karakum,38.5,54.25,Karakum_lat38p50_lon54p25,4,2868.012698,128.75,0.001993963,9864.422183,0.212352394,-51.25
Karakum,38.5,54.25,Karakum_lat38p50_lon54p25,5,4564.690847,141.25,0.000295483,1461.795281,0.514353945,-38.75
Karakum,38.5,54.25,Karakum_lat38p50_lon54p25,6,7265.101213,128.75,0.000271283,1342.074962,1,-51.25
Karakum,39,54,Karakum_lat39p00_lon54p00,1,502.0158696,178.75,1,14880886.49,0.940739571,-1.25
Karakum,39,54,Karakum_lat39p00_lon54p00,2,2868.012698,186.25,0.039158862,582718.5807,0.516487024,6.25
Karakum,39,54,Karakum_lat39p00_lon54p00,3,5127.066427,226.25,0.001378163,20508.28299,0.525961,46.25
Karakum,39,54,Karakum_lat39p00_lon54p00,4,7265.101213,91.25,0.001265084,18825.56756,1,-88.75
Karakum,39,54.25,Karakum_lat39p00_lon54p25,1,124.5163975,226.25,0.900862135,6403542.244,0.270619781,46.25
Karakum,39,54.25,Karakum_lat39p00_lon54p25,2,502.0158696,176.25,1,7108237.756,0.925549586,-3.75
Karakum,39,54.25,Karakum_lat39p00_lon54p25,3,2273.34799,188.75,0.020024903,142341.7743,0.226349236,8.75
Karakum,39,54.25,Karakum_lat39p00_lon54p25,4,3221.355423,261.25,0.00433736,30830.98865,0.224862626,81.25
Karakum,39,54.25,Karakum_lat39p00_lon54p25,5,4564.690847,233.75,0.001537651,10929.98973,0.67900541,53.75
Karakum,39,54.25,Karakum_lat39p00_lon54p25,6,7265.101213,91.25,0.000646483,4595.35712,1,-88.75
Karakum,39,59,Karakum_lat39p00_lon59p00,1,73.81888146,193.75,1,13983404.48,0.920266395,13.75
Karakum,39,59,Karakum_lat39p00_lon59p00,2,532.0423875,193.75,0.77547568,10843790.1,0.329608058,13.75
Karakum,39,59,Karakum_lat39p00_lon59p00,3,846.7915844,193.75,0.697562426,9754297.557,0.313181567,13.75
Karakum,39,59,Karakum_lat39p00_lon59p00,4,1700.286015,193.75,0.093069633,1301430.32,0.317714939,13.75
Karakum,39,59,Karakum_lat39p00_lon59p00,5,2409.32123,193.75,0.041478322,580008.1472,0.690928833,13.75
Karakum,39,59,Karakum_lat39p00_lon59p00,6,3618.230411,193.75,0.014748348,206232.1177,0.751092238,13.75
Karakum,39,59,Karakum_lat39p00_lon59p00,7,5433.725959,191.25,0.005678135,79399.66467,0.969699263,11.25
Karakum,39,59,Karakum_lat39p00_lon59p00,8,7265.101213,193.75,0.005314032,74308.25979,0.994949402,13.75
Karakum,39,59.75,Karakum_lat39p00_lon59p75,1,41.29329946,91.25,1,7676672.762,0.891339708,-88.75
Karakum,39,59.75,Karakum_lat39p00_lon59p75,2,3221.355423,166.25,0.000609433,4678.414248,0.354756256,-13.75
Karakum,39,59.75,Karakum_lat39p00_lon59p75,3,4564.690847,141.25,0.000159734,1226.224829,0.758829911,-38.75
Karakum,39,59.75,Karakum_lat39p00_lon59p75,4,7699.640646,181.25,5.44E-05,417.7920739,1,1.25
Karakum,39,60,Karakum_lat39p00_lon60p00,1,41.29329946,263.75,1,12656499.44,0.89363298,83.75
Karakum,39,60,Karakum_lat39p00_lon60p00,2,633.3336976,176.25,0.230949047,2923006.49,0.321228045,-3.75
Karakum,39,60,Karakum_lat39p00_lon60p00,3,2023.989919,176.25,0.003894175,49286.62117,0.333395348,-3.75
Karakum,39,60,Karakum_lat39p00_lon60p00,4,3221.355423,181.25,0.000345786,4376.434023,0.615330569,1.25
Karakum,39,60,Karakum_lat39p00_lon60p00,5,5127.066427,158.75,9.26E-05,1171.845525,0.591430322,-21.25
Karakum,39,60,Karakum_lat39p00_lon60p00,6,6855.085589,151.25,3.19E-05,403.527271,1,-28.75
Karakum,39.25,53.75,Karakum_lat39p25_lon53p75,1,73.81888146,211.25,1,17201608.86,0.911850681,31.25
Karakum,39.25,53.75,Karakum_lat39p25_lon53p75,2,446.9509568,198.75,0.438756274,7547313.802,0.266884253,18.75
Karakum,39.25,53.75,Karakum_lat39p25_lon53p75,3,951.1173591,218.75,0.236276387,4064333.992,0.335960329,38.75
Karakum,39.25,53.75,Karakum_lat39p25_lon53p75,4,2145.048581,193.75,0.022193158,381758.0239,0.29158714,13.75
Karakum,39.25,53.75,Karakum_lat39p25_lon53p75,5,3414.030779,201.25,0.001797828,30925.54037,0.221345079,21.25
Karakum,39.25,53.75,Karakum_lat39p25_lon53p75,6,5127.066427,226.25,0.000213674,3675.531487,0.453593831,46.25
Karakum,39.25,53.75,Karakum_lat39p25_lon53p75,7,7265.101213,193.75,8.28E-05,1423.777854,0.950949075,13.75
Karakum,39.25,58,Karakum_lat39p25_lon58p00,1,62.01276528,266.25,1,18637835.55,0.931588346,86.25
Karakum,39.25,58,Karakum_lat39p25_lon58p00,2,397.9259817,91.25,0.205996296,3839325.079,0.224117429,-88.75
Karakum,39.25,58,Karakum_lat39p25_lon58p00,3,1008.005486,96.25,0.078024924,1454215.695,0.280895511,-83.75
Karakum,39.25,58,Karakum_lat39p25_lon58p00,4,3039.553957,91.25,0.000481117,8966.983878,0.366054667,-88.75
Karakum,39.25,58,Karakum_lat39p25_lon58p00,5,4307.076464,113.75,6.82E-05,1271.167697,0.523313337,-66.25
Karakum,39.25,58,Karakum_lat39p25_lon58p00,6,6855.085589,91.25,1.94E-05,361.4207614,1,-88.75
Karakum,39.25,58,Karakum_lat39p25_lon58p00,7,9165.513867,91.25,1.38E-05,256.845144,1,-88.75
Karakum,39.25,58.5,Karakum_lat39p25_lon58p50,1,69.65281496,91.25,1,16352059.62,0.925989672,-88.75
Karakum,39.25,58.5,Karakum_lat39p25_lon58p50,2,1008.005486,241.25,0.056444216,922979.1839,0.301880727,61.25
Karakum,39.25,58.5,Karakum_lat39p25_lon58p50,3,3039.553957,236.25,0.000710527,11618.58175,0.244218547,56.25
Karakum,39.25,58.5,Karakum_lat39p25_lon58p50,4,4307.076464,188.75,0.000230846,3774.801999,0.687673393,8.75
Karakum,39.25,58.5,Karakum_lat39p25_lon58p50,5,7265.101213,181.25,0.000182445,2983.352627,1,1.25
Karakum,39.25,58.75,Karakum_lat39p25_lon58p75,1,65.72186596,93.75,1,17881833.6,0.916058274,-86.25
Karakum,39.25,58.75,Karakum_lat39p25_lon58p75,2,446.9509568,226.25,0.206401484,3690836.996,0.227410184,46.25
Karakum,39.25,58.75,Karakum_lat39p25_lon58p75,3,2023.989919,223.75,0.005256805,94001.31638,0.361967221,43.75
Karakum,39.25,58.75,Karakum_lat39p25_lon58p75,4,3039.553957,131.25,0.000501367,8965.367755,0.226669853,-48.75
Karakum,39.25,58.75,Karakum_lat39p25_lon58p75,5,4064.000891,238.75,0.00014235,2545.475437,0.456792331,58.75
Karakum,39.25,58.75,Karakum_lat39p25_lon58p75,6,5433.725959,168.75,6.45E-05,1152.486029,0.726672386,-11.25
Karakum,39.25,58.75,Karakum_lat39p25_lon58p75,7,9165.513867,91.25,2.63E-05,471.0766656,1,-88.75
Karakum,39.25,59,Karakum_lat39p25_lon59p00,1,78.23412826,263.75,1,16965306.69,0.921562299,83.75
Karakum,39.25,59,Karakum_lat39p25_lon59p00,2,2553.427285,263.75,0.004358157,73937.47323,0.489967263,83.75
Karakum,39.25,59,Karakum_lat39p25_lon59p00,3,3618.230411,166.25,0.00059805,10146.09666,0.310450317,-13.75
Karakum,39.25,59,Karakum_lat39p25_lon59p00,4,5127.066427,133.75,0.000165039,2799.931058,0.658052416,-46.25
Karakum,39.25,59,Karakum_lat39p25_lon59p00,5,7265.101213,181.25,0.000271557,4607.03955,0.903108698,1.25
Karakum,39.5,57.5,Karakum_lat39p50_lon57p50,1,78.23412826,246.25,1,19465542.23,0.954784858,66.25
Karakum,39.5,57.5,Karakum_lat39p50_lon57p50,2,3039.553957,146.25,0.000332375,6469.850472,0.403747316,-33.75
Karakum,39.5,57.5,Karakum_lat39p50_lon57p50,3,4307.076464,181.25,6.75E-05,1313.020672,0.815583236,1.25
Karakum,39.5,57.5,Karakum_lat39p50_lon57p50,4,7265.101213,181.25,3.31E-05,644.9398449,1,1.25
Karakum,39.5,57.75,Karakum_lat39p50_lon57p75,1,69.65281496,253.75,1,9662996.891,0.934692552,73.75
Karakum,39.5,57.75,Karakum_lat39p50_lon57p75,2,473.6839381,141.25,0.329763135,3186500.152,0.289463967,-38.75
Karakum,39.5,57.75,Karakum_lat39p50_lon57p75,3,671.2145829,151.25,0.295479923,2855221.582,0.208427328,-28.75
Karakum,39.5,57.75,Karakum_lat39p50_lon57p75,4,2706.152597,181.25,0.002308008,22302.27176,0.331195383,1.25
Karakum,39.5,57.75,Karakum_lat39p50_lon57p75,5,4307.076464,181.25,0.000314223,3036.333635,0.892116435,1.25
Karakum,39.5,57.75,Karakum_lat39p50_lon57p75,6,9165.513867,91.25,9.59E-05,926.4492603,1,-88.75
Karakum,39.5,58,Karakum_lat39p50_lon58p00,1,62.01276528,93.75,1,17162186.27,0.928917448,-86.25
Karakum,39.5,58,Karakum_lat39p50_lon58p00,2,2145.048581,188.75,0.00211638,36321.71524,0.266886238,8.75
Karakum,39.5,58,Karakum_lat39p50_lon58p00,3,3414.030779,108.75,0.000256538,4402.748321,0.343077812,-71.25
Karakum,39.5,58,Karakum_lat39p50_lon58p00,4,6855.085589,166.25,4.18E-05,716.6880843,1,-13.75
Karakum,39.5,58,Karakum_lat39p50_lon58p00,5,9165.513867,91.25,2.32E-05,397.312938,1,-88.75
Karakum,39.5,58.5,Karakum_lat39p50_lon58p50,1,55.21073426,108.75,1,21842473.03,0.927035717,-71.25
Karakum,39.5,58.5,Karakum_lat39p50_lon58p50,2,3039.553957,123.75,0.000425432,9292.483086,0.462870743,-56.25
Karakum,39.5,58.5,Karakum_lat39p50_lon58p50,3,4307.076464,171.25,0.00022467,4907.346755,0.517534393,-8.75
Karakum,39.5,58.5,Karakum_lat39p50_lon58p50,4,7265.101213,181.25,5.21E-05,1137.706684,1,1.25
Karakum,39.5,58.75,Karakum_lat39p50_lon58p75,1,62.01276528,103.75,1,20578427.82,0.916606919,-76.25
Karakum,39.5,58.75,Karakum_lat39p50_lon58p75,2,711.3611955,168.75,0.106345661,2188426.499,0.209496522,-11.25
Karakum,39.5,58.75,Karakum_lat39p50_lon58p75,3,3039.553957,198.75,0.000737159,15169.58097,0.26109952,18.75
Karakum,39.5,58.75,Karakum_lat39p50_lon58p75,4,5433.725959,181.25,6.77E-05,1392.546082,0.6390792,1.25
Karakum,39.5,58.75,Karakum_lat39p50_lon58p75,5,8648.245934,141.25,7.27E-06,149.6787359,1,-38.75
Karakum,39.5,59,Karakum_lat39p50_lon59p00,1,62.01276528,106.25,1,21219855.51,0.917120836,-73.75
Karakum,39.5,59,Karakum_lat39p50_lon59p00,2,3618.230411,166.25,0.000116498,2472.065244,0.495061229,-13.75
Karakum,39.5,59,Karakum_lat39p50_lon59p00,3,5127.066427,158.75,3.17E-05,671.7478543,0.512599354,-21.25
Karakum,39.5,59,Karakum_lat39p50_lon59p00,4,9165.513867,91.25,2.17E-05,460.6735414,1,-88.75
Karakum,39.75,53.75,Karakum_lat39p75_lon53p75,1,124.5163975,213.75,1,3113741.227,0.960697617,33.75
Karakum,39.75,53.75,Karakum_lat39p75_lon53p75,2,3221.355423,208.75,0.001969127,6131.350984,0.464979588,28.75
Karakum,39.75,53.75,Karakum_lat39p75_lon53p75,3,5758.727378,181.25,0.000308028,959.1196936,0.623946896,1.25
Karakum,39.75,53.75,Karakum_lat39p75_lon53p75,4,8648.245934,246.25,0.000102742,319.9122765,1,66.25
Karakum,39.75,54,Karakum_lat39p75_lon54p00,1,166.4832267,231.25,1,11392842.45,0.975622581,51.25
Karakum,39.75,54,Karakum_lat39p75_lon54p00,2,421.7266867,248.75,0.654108573,7452155.916,0.261734436,68.75
Karakum,39.75,54,Karakum_lat39p75_lon54p00,3,1271.680598,253.75,0.131161523,1494302.57,0.206171081,73.75
Karakum,39.75,54,Karakum_lat39p75_lon54p00,4,3221.355423,91.25,0.003533107,40252.13063,0.394238137,-88.75
Karakum,39.75,54,Karakum_lat39p75_lon54p00,5,4564.690847,258.75,0.001435909,16359.08071,0.658278466,78.75
Karakum,39.75,54,Karakum_lat39p75_lon54p00,6,7265.101213,91.25,0.000705141,8033.565857,0.939051637,-88.75
LencoisMaranhensesBrazil,-2.5,-43,LencoisMaranhensesBrazil_lat-2p50_lon-43p00,1,264.9724883,111.25,1,368353107.3,0.995925634,-68.75
LencoisMaranhensesBrazil,-2.5,-43,LencoisMaranhensesBrazil_lat-2p50_lon-43p00,2,3039.553957,96.25,0.003639424,1340593.299,0.710708861,-83.75
LencoisMaranhensesBrazil,-2.5,-43,LencoisMaranhensesBrazil_lat-2p50_lon-43p00,3,5433.725959,258.75,0.000215729,79464.30393,0.527960669,78.75
